id,fold,feature_type,feature_set,model_name,hyperparameters,fit_metric,norm_type,post_processing,tn,fp,fn,tp,balanced_accuracy,f1,precision,recall,specificity,detected_seizures,total_seizures,false_detected_rate,data_length_hours
4fe2dd51c557452aada504827d2903ba,1,local,best_10,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9646792384140788,per_file,erosion_dilation_dilation=4_erosion=2,3927218,35025,1134,5089,0.9044665441792248,0.21965168224097373,0.12686343919828488,0.8177727784026997,0.9911603099557498,602,608,0.7496700236312973,5511.758333333333
4fe2dd51c557452aada504827d2903ba,1,local,best_10,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9646792384140788,per_file,rolling_mean_6_0.5_0.2,3875607,86636,370,5853,0.9593388767411946,0.1185874057865305,0.06328320124555352,0.9405431463924152,0.978134607089974,608,608,1.3788703242008373,5511.758333333333
4fe2dd51c557452aada504827d2903ba,1,local,best_10,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9646792384140788,per_file,rolling_mean_8_0.5_0.2,3879491,82752,169,6054,0.9759787701604715,0.1274137368592745,0.06817106952232957,0.9728426803792383,0.9791148599417048,606,608,0.7278983869333894,5511.758333333333
4fe2dd51c557452aada504827d2903ba,1,local,best_10,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9646792384140788,per_file,rolling_mean_10_0.5_0.2,3899611,62632,196,6027,0.9763483644089836,0.16097326460297534,0.08778164552352932,0.968503937007874,0.9841927918100934,604,608,0.4622844192189123,5511.758333333333
c8d7479df8fe4cd7b9873661fc83cfd8,1,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8957107590046927,per_file,none,3918829,43414,1494,4729,0.8744829708143662,0.1739690247581209,0.09822819516856034,0.759922866784509,0.9890430748442234,608,608,5.736826269898747,5511.758333333333
c8d7479df8fe4cd7b9873661fc83cfd8,1,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8957107590046927,per_file,dilation_erosion_dilation=2_erosion=1,3930591,31652,1419,4804,0.8819932635786696,0.22512242554886477,0.13177529076146588,0.7719749317049655,0.9920115954523738,608,608,1.3088382261559002,5511.758333333333
c8d7479df8fe4cd7b9873661fc83cfd8,1,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8957107590046927,per_file,dilation_erosion_dilation=2_erosion=2,3935363,26880,1419,4804,0.8825954477455671,0.25346242118869866,0.15162226991541472,0.7719749317049655,0.9932159637861686,608,608,0.8759455164791635,5511.758333333333
c8d7479df8fe4cd7b9873661fc83cfd8,1,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8957107590046927,per_file,dilation_erosion_dilation=3_erosion=3,3933287,28956,1405,4818,0.8834583343111356,0.24091806885516412,0.14265411263101793,0.7742246504901173,0.9926920181321539,608,608,0.6861694165957325,5511.758333333333
c8d7479df8fe4cd7b9873661fc83cfd8,1,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8957107590046927,per_file,erosion_dilation_dilation=2_erosion=1,3943237,19006,1493,4730,0.8776433914984192,0.3157648786675123,0.19927536231884058,0.7600835609834485,0.9952032220133898,608,608,1.0078453488073225,5511.758333333333
c8d7479df8fe4cd7b9873661fc83cfd8,1,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8957107590046927,per_file,erosion_dilation_dilation=3_erosion=1,3942588,19655,1491,4732,0.8777221876411314,0.3091800065338125,0.19403780702833476,0.7604049493813273,0.9950394259009354,608,608,0.9684749724452724,5511.758333333333
c8d7479df8fe4cd7b9873661fc83cfd8,1,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8957107590046927,per_file,erosion_dilation_dilation=4_erosion=2,3951377,10866,1544,4679,0.8745728853849244,0.42989709665564124,0.30099710517851397,0.7518881568375382,0.9972576139323106,608,608,0.35324480542355663,5511.758333333333
c8d7479df8fe4cd7b9873661fc83cfd8,1,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8957107590046927,per_file,rolling_mean_6_0.5_0.2,3931018,31225,328,5895,0.9697058327210916,0.27201624253051243,0.1588092672413793,0.9472923027478708,0.9921193626943123,608,608,0.5686025784270295,5511.758333333333
c8d7479df8fe4cd7b9873661fc83cfd8,1,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8957107590046927,per_file,rolling_mean_8_0.5_0.2,3931963,30280,126,6097,0.986055197450544,0.286244131455399,0.16760590482997498,0.9797525309336333,0.9923578639674548,608,608,0.3057100652997909,5511.758333333333
c8d7479df8fe4cd7b9873661fc83cfd8,1,local,best_10,gaussian_nb,{'var_smoothing': 0.01},0.8957107590046927,per_file,rolling_mean_10_0.5_0.2,3939080,23163,208,6015,0.9803648377072318,0.33982090901386963,0.2061484680238536,0.966575606620601,0.9941540687938625,597,608,0.2051976758777825,5511.758333333333
1535ac2d31244afc9c72328e9e8be27c,1,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.9101898923109022,per_file,none,3858796,103447,1427,4796,0.8722905931822418,0.08379780895637133,0.04430771504854818,0.7706893781134501,0.9738918082510336,608,608,12.785937941763896,5511.758333333333
1535ac2d31244afc9c72328e9e8be27c,1,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.9101898923109022,per_file,dilation_erosion_dilation=2_erosion=1,3874946,87297,1362,4861,0.8795511417172182,0.09881989408524004,0.05274637036394019,0.7811345010445123,0.9779677823899241,608,608,3.4264927556390807,5511.758333333333
1535ac2d31244afc9c72328e9e8be27c,1,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.9101898923109022,per_file,dilation_erosion_dilation=2_erosion=2,3885970,76273,1364,4859,0.8807815787537936,0.11124720966172516,0.059890055711679734,0.7808131126466334,0.9807500448609537,608,608,2.426267479676026,5511.758333333333
1535ac2d31244afc9c72328e9e8be27c,1,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.9101898923109022,per_file,dilation_erosion_dilation=3_erosion=3,3879029,83214,1347,4876,0.8812715866739416,0.10340037958711949,0.05535248041775457,0.7835449140286036,0.9789982593192795,608,608,1.9540043936372393,5511.758333333333
1535ac2d31244afc9c72328e9e8be27c,1,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.9101898923109022,per_file,erosion_dilation_dilation=2_erosion=1,3909637,52606,1440,4783,0.8776617651366692,0.15038043136515125,0.08334349788286954,0.7686003535272377,0.9867231767461007,608,608,2.636363773810838,5511.758333333333
1535ac2d31244afc9c72328e9e8be27c,1,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.9101898923109022,per_file,erosion_dilation_dilation=3_erosion=1,3907664,54579,1433,4790,0.8779752196943803,0.146054396877668,0.08068183732250837,0.7697252129198136,0.9862252264689471,608,608,2.516619771972344,5511.758333333333
1535ac2d31244afc9c72328e9e8be27c,1,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.9101898923109022,per_file,erosion_dilation_dilation=4_erosion=2,3930031,32212,1461,4762,0.8785480183570478,0.22047827395420974,0.1287932060366744,0.7652257753495099,0.9918702613645857,608,608,1.0201826096028037,5511.758333333333
1535ac2d31244afc9c72328e9e8be27c,1,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.9101898923109022,per_file,rolling_mean_6_0.5_0.2,3872190,90053,315,5908,0.9633267720531249,0.11563454161121114,0.06156667812965684,0.9493813273340832,0.9772722167721667,608,608,1.6441214313036827,5511.758333333333
1535ac2d31244afc9c72328e9e8be27c,1,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.9101898923109022,per_file,rolling_mean_8_0.5_0.2,3875695,86548,141,6082,0.9777494673409415,0.12305139955287145,0.06565907373421138,0.9773421179495421,0.9781568167323408,608,608,0.9027972017399166,5511.758333333333
1535ac2d31244afc9c72328e9e8be27c,1,local,best_10,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.001, 'learning_rate': 'adaptive', 'loss': 'hinge', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001, 'validation_fraction': 0.2}",0.9101898923109022,per_file,rolling_mean_10_0.5_0.2,3897725,64518,164,6059,0.9786814750834711,0.15778645833333332,0.08584949771171911,0.9736461513739354,0.9837167987930069,605,608,0.5909185060423852,5511.758333333333
2b3bd532a2a34889902bc5fedde5549a,1,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9661807207046552,per_file,none,3841198,121045,1146,5077,0.8926474162788587,0.07672371453398315,0.04025467404576521,0.8158444480154267,0.9694503845422908,608,608,14.660838722065403,5511.758333333333
2b3bd532a2a34889902bc5fedde5549a,1,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9661807207046552,per_file,dilation_erosion_dilation=2_erosion=1,3866359,95884,913,5310,0.9145433859756918,0.09886703222022586,0.05247346680633239,0.8532861963683112,0.9758005755830725,608,608,3.3018501355435577,5511.758333333333
2b3bd532a2a34889902bc5fedde5549a,1,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9661807207046552,per_file,dilation_erosion_dilation=2_erosion=2,3877409,84834,921,5302,0.9152950213853441,0.11004680413868971,0.05882222419455046,0.8520006427767958,0.9785893999938924,607,608,2.2989034049932644,5511.758333333333
2b3bd532a2a34889902bc5fedde5549a,1,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9661807207046552,per_file,dilation_erosion_dilation=3_erosion=3,3868042,94201,843,5380,0.9203800626437031,0.10169747835620581,0.054026370492363,0.8645347902940704,0.9762253349933359,608,608,1.8883266229318836,5511.758333333333
2b3bd532a2a34889902bc5fedde5549a,1,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9661807207046552,per_file,erosion_dilation_dilation=2_erosion=1,3903857,58386,1068,5155,0.9068215012934943,0.14778395734189556,0.08112872003902992,0.8283785955327013,0.9852644070542872,607,608,2.4398747526122184,5511.758333333333
2b3bd532a2a34889902bc5fedde5549a,1,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9661807207046552,per_file,erosion_dilation_dilation=3_erosion=1,3902116,60127,1045,5178,0.9084497857894769,0.14478246281176604,0.07928948778807136,0.8320745621083079,0.9848250094706458,607,608,2.3331937327924694,5511.758333333333
2b3bd532a2a34889902bc5fedde5549a,1,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9661807207046552,per_file,erosion_dilation_dilation=4_erosion=2,3924546,37697,1149,5074,0.9029241549348845,0.2071274033555129,0.1186317832176007,0.8153623654186084,0.9904859444511607,603,608,0.8302250794135568,5511.758333333333
2b3bd532a2a34889902bc5fedde5549a,1,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9661807207046552,per_file,rolling_mean_6_0.5_0.2,3868338,93905,362,5861,0.9590643700689772,0.11059638264348189,0.05874746907764168,0.9418286999839306,0.9763000401540238,608,608,1.4710369195553143,5511.758333333333
2b3bd532a2a34889902bc5fedde5549a,1,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9661807207046552,per_file,rolling_mean_8_0.5_0.2,3872073,90170,158,6065,0.9759265023053414,0.11838997442854632,0.06302280874941549,0.9746103165675719,0.977242688043111,607,608,0.7745259755280756,5511.758333333333
2b3bd532a2a34889902bc5fedde5549a,1,local,best_15,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9661807207046552,per_file,rolling_mean_10_0.5_0.2,3892829,69414,188,6035,0.9761353128267242,0.14778626701929673,0.07998780633275458,0.9697894905993893,0.982481135054059,605,608,0.5014733652751466,5511.758333333333
63e619db765145b78fe19d671b609690,1,local,best_15,gaussian_nb,{'var_smoothing': 0.001},0.8886949071285849,per_file,none,3911627,50616,1484,4739,0.8743776131481256,0.15391860729481308,0.08561105591184175,0.7615298087739033,0.9872254175223478,608,608,6.550359761177241,5511.758333333333
63e619db765145b78fe19d671b609690,1,local,best_15,gaussian_nb,{'var_smoothing': 0.001},0.8886949071285849,per_file,dilation_erosion_dilation=2_erosion=1,3923832,38411,1401,4822,0.8825865853875529,0.19500161759948234,0.1115351698933685,0.774867427285875,0.9903057434892307,608,608,1.5236517082419252,5511.758333333333
63e619db765145b78fe19d671b609690,1,local,best_15,gaussian_nb,{'var_smoothing': 0.001},0.8886949071285849,per_file,dilation_erosion_dilation=2_erosion=2,3929254,32989,1401,4822,0.8832707938018273,0.21901258118726438,0.12752902594483087,0.774867427285875,0.9916741603177796,608,608,1.0317941491750213,5511.758333333333
63e619db765145b78fe19d671b609690,1,local,best_15,gaussian_nb,{'var_smoothing': 0.001},0.8886949071285849,per_file,dilation_erosion_dilation=3_erosion=3,3926446,35797,1389,4834,0.883880614246795,0.20634310837922057,0.11897319780463193,0.776795757673148,0.9909654708204418,608,608,0.8142592125017576,5511.758333333333
63e619db765145b78fe19d671b609690,1,local,best_15,gaussian_nb,{'var_smoothing': 0.001},0.8886949071285849,per_file,erosion_dilation_dilation=2_erosion=1,3939030,23213,1484,4739,0.8778356292263924,0.27733723482077544,0.1695406410990269,0.7615298087739033,0.9941414496788814,608,608,1.1820184423905862,5511.758333333333
63e619db765145b78fe19d671b609690,1,local,best_15,gaussian_nb,{'var_smoothing': 0.001},0.8886949071285849,per_file,erosion_dilation_dilation=3_erosion=1,3938140,24103,1480,4743,0.8780447075009394,0.27049530924748355,0.16442487693267696,0.7621725855696609,0.993916829432218,608,608,1.127952211257448,5511.758333333333
63e619db765145b78fe19d671b609690,1,local,best_15,gaussian_nb,{'var_smoothing': 0.001},0.8886949071285849,per_file,erosion_dilation_dilation=4_erosion=2,3948617,13626,1536,4687,0.874867374607204,0.3820508640365177,0.2559384044121662,0.7531737104290535,0.9965610387853546,608,608,0.4269055095848119,5511.758333333333
63e619db765145b78fe19d671b609690,1,local,best_15,gaussian_nb,{'var_smoothing': 0.001},0.8886949071285849,per_file,rolling_mean_6_0.5_0.2,3923607,38636,311,5912,0.9701365308008284,0.23288885387327413,0.13271078387357457,0.950024104129841,0.9902489574718158,608,608,0.6818150892561509,5511.758333333333
63e619db765145b78fe19d671b609690,1,local,best_15,gaussian_nb,{'var_smoothing': 0.001},0.8886949071285849,per_file,rolling_mean_8_0.5_0.2,3924725,37518,114,6109,0.9861059911018496,0.2450952858575727,0.14002796433401335,0.9816808613209063,0.9905311208827929,608,608,0.363404902549247,5511.758333333333
63e619db765145b78fe19d671b609690,1,local,best_15,gaussian_nb,{'var_smoothing': 0.001},0.8886949071285849,per_file,rolling_mean_10_0.5_0.2,3933324,28919,191,6032,0.9810043821399055,0.29300043716908725,0.17258447540842894,0.9693074080025711,0.99270135627724,598,608,0.24402376132238504,5511.758333333333
99f3094f1f3b4748844ab464230cbb30,1,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9081489820383568,per_file,none,3844184,118059,1411,4812,0.871732241692721,0.07455032766821076,0.03916302463559343,0.7732604852964808,0.9702039980889612,608,608,14.067743052353228,5511.758333333333
99f3094f1f3b4748844ab464230cbb30,1,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9081489820383568,per_file,dilation_erosion_dilation=2_erosion=1,3858584,103659,1339,4884,0.8793343854118163,0.08511231549413588,0.0449959923716868,0.7848304676201189,0.9738383032035137,607,608,3.986749539998579,5511.758333333333
99f3094f1f3b4748844ab464230cbb30,1,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9081489820383568,per_file,dilation_erosion_dilation=2_erosion=2,3871104,91139,1341,4882,0.8807536044085088,0.09549704628144438,0.05084304475062747,0.7845090792222401,0.9769981295947775,607,608,2.8508143952852314,5511.758333333333
99f3094f1f3b4748844ab464230cbb30,1,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9081489820383568,per_file,dilation_erosion_dilation=3_erosion=3,3863182,99061,1331,4892,0.8805573891144043,0.08880336915480685,0.0470597289159524,0.7861160212116343,0.9749987570171743,606,608,2.2809418047174903,5511.758333333333
99f3094f1f3b4748844ab464230cbb30,1,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9081489820383568,per_file,erosion_dilation_dilation=2_erosion=1,3898076,64167,1429,4794,0.8770866873478727,0.12752713343264527,0.06951755339974769,0.7703679897155713,0.9838053849801741,606,608,3.147815805905859,5511.758333333333
99f3094f1f3b4748844ab464230cbb30,1,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9081489820383568,per_file,erosion_dilation_dilation=3_erosion=1,3895492,66751,1421,4802,0.8774033862125191,0.12348282246451348,0.06711109247690523,0.7716535433070866,0.9831532291179517,606,608,2.9910600216809216,5511.758333333333
99f3094f1f3b4748844ab464230cbb30,1,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9081489820383568,per_file,erosion_dilation_dilation=4_erosion=2,3921810,40433,1455,4768,0.877992683511271,0.18543870566272558,0.10548439193823146,0.7661899405431464,0.9897954264793957,604,608,1.2758179104974063,5511.758333333333
99f3094f1f3b4748844ab464230cbb30,1,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9081489820383568,per_file,rolling_mean_6_0.5_0.2,3852302,109941,350,5873,0.9580049339842469,0.09624949810303433,0.05071062220456939,0.9437570303712036,0.9722528375972902,606,608,1.9828518122619672,5511.758333333333
99f3094f1f3b4748844ab464230cbb30,1,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9081489820383568,per_file,rolling_mean_8_0.5_0.2,3853782,108461,171,6052,0.972573827691045,0.10025178902729925,0.05284989477177264,0.9725212919813595,0.9726263634007304,605,608,1.1141635080154397,5511.758333333333
99f3094f1f3b4748844ab464230cbb30,1,local,best_15,sgd,"{'alpha': 0.01, 'class_weight': 'balanced', 'early_stopping': False, 'eta0': 0.01, 'learning_rate': 'adaptive', 'loss': 'log_loss', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001, 'validation_fraction': 0.2}",0.9081489820383568,per_file,rolling_mean_10_0.5_0.2,3879544,82699,197,6026,0.9737357395062596,0.12693263681172853,0.06791772330233868,0.9683432428089346,0.9791282362035847,602,608,0.7545686418883266,5511.758333333333
68f49d0b503c4e499a465c98c11b7ef5,1,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9625398424212266,per_file,none,3857265,104978,1099,5124,0.898451243157946,0.08809800128949065,0.04653866414779023,0.8233970753655793,0.9735054109503127,608,608,14.807978700082097,5511.758333333333
68f49d0b503c4e499a465c98c11b7ef5,1,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9625398424212266,per_file,dilation_erosion_dilation=2_erosion=1,3894146,68097,796,5427,0.927450470093442,0.1361054334332326,0.07381263260976008,0.872087417644223,0.9828135225426609,606,608,2.7793308547937667,5511.758333333333
68f49d0b503c4e499a465c98c11b7ef5,1,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9625398424212266,per_file,dilation_erosion_dilation=2_erosion=2,3903633,58610,811,5412,0.9274424390396518,0.15408925902199447,0.08453344162943988,0.8696770046601318,0.9852078734191719,605,608,1.9175369021682434,5511.758333333333
68f49d0b503c4e499a465c98c11b7ef5,1,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9625398424212266,per_file,dilation_erosion_dilation=3_erosion=3,3896104,66139,728,5495,0.9331611551287118,0.14115622230499505,0.07670938381215624,0.8830146231721034,0.9833076870853201,605,608,1.596586691179917,5511.758333333333
68f49d0b503c4e499a465c98c11b7ef5,1,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9625398424212266,per_file,erosion_dilation_dilation=2_erosion=1,3925224,37019,1022,5201,0.9132137941671093,0.21472658588444152,0.12318806252960682,0.8357705286839145,0.9906570596503042,606,608,1.8852423077330132,5511.758333333333
68f49d0b503c4e499a465c98c11b7ef5,1,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9625398424212266,per_file,erosion_dilation_dilation=3_erosion=1,3924220,38023,991,5232,0.9155778583362602,0.21148793403128663,0.12095711478441798,0.8407520488510365,0.9904036678214839,606,608,1.8226488522265278,5511.758333333333
68f49d0b503c4e499a465c98c11b7ef5,1,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9625398424212266,per_file,erosion_dilation_dilation=4_erosion=2,3941451,20792,1153,5070,0.9047360279245582,0.31603553062178585,0.1960405227747274,0.8147195886228508,0.9947524672262655,605,608,0.5845684453388287,5511.758333333333
68f49d0b503c4e499a465c98c11b7ef5,1,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9625398424212266,per_file,rolling_mean_6_0.5_0.2,3901256,60987,371,5852,0.9624952064432235,0.1601927130382415,0.08755367375334759,0.9403824521934758,0.9846079606929711,605,608,1.101100525996695,5511.758333333333
68f49d0b503c4e499a465c98c11b7ef5,1,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9625398424212266,per_file,rolling_mean_8_0.5_0.2,3907184,55059,186,6037,0.9781074809811985,0.1793550112152587,0.0988117061673432,0.9701108789972682,0.9861040829651286,604,608,0.5372151355208789,5511.758333333333
68f49d0b503c4e499a465c98c11b7ef5,1,local,best_5_and_leastcorr,decision_tree,"{'ccp_alpha': 0, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1000}",0.9625398424212266,per_file,rolling_mean_10_0.5_0.2,3922972,39271,216,6007,0.9776893738703208,0.23327702374711173,0.13266928751269932,0.9652900530290857,0.990088694711556,602,608,0.3160515927312972,5511.758333333333
a9dd24ac0b5348f984e92765c29d77fc,1,local,best_5_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9095603491631612,per_file,none,3921930,40313,1397,4826,0.8826679582184914,0.18792103111249564,0.10691419836505017,0.7755102040816326,0.9898257123553502,608,608,5.647018268519877,5511.758333333333
a9dd24ac0b5348f984e92765c29d77fc,1,local,best_5_and_leastcorr,gaussian_nb,{'var_smoothing': 0.001},0.9095603491631612,per_file,dilation_erosion_dilation=2_erosion=1,3936942,25301,1243,4980,0.8969357930777871,0.27284681130834976,0.1644595621016479,0.8002571107183031,0.9936144754372712,608,608,1.0651773254451469,5511.758333333333
